step_time,total_stopped,total_wait_time,avg_wait_time,avg_speed,49228579_stopped,49228579_accumulated_waiting_time,49228579_average_speed,cluster_2511020102_2511020103_290051922_298135886_stopped,cluster_2511020102_2511020103_290051922_298135886_accumulated_waiting_time,cluster_2511020102_2511020103_290051922_298135886_average_speed,cluster_2511020106_49297289_stopped,cluster_2511020106_49297289_accumulated_waiting_time,cluster_2511020106_49297289_average_speed,cluster_290051904_49145925_stopped,cluster_290051904_49145925_accumulated_waiting_time,cluster_290051904_49145925_average_speed,cluster_290051912_298136030_648538909_stopped,cluster_290051912_298136030_648538909_accumulated_waiting_time,cluster_290051912_298136030_648538909_average_speed,cluster_298135838_49135231_stopped,cluster_298135838_49135231_accumulated_waiting_time,cluster_298135838_49135231_average_speed,cluster_648538736_648538737_stopped,cluster_648538736_648538737_accumulated_waiting_time,cluster_648538736_648538737_average_speed,cluster_648538756_648538758_stopped,cluster_648538756_648538758_accumulated_waiting_time,cluster_648538756_648538758_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1775.0,88,99.91,12.488750000000001,5.088258015855451,15,3800.0,0.03471105162772434,13,646.0,0.03970236788766334,24,1482.0,0.07243063640464546,4,724.0,0.21659659230404024,8,96.0,0.22131842173808067,4,927.0,0.25038146364491826,15,2282.0,0.11788230901810676,5,34.0,0.1721385508041206,88,9991.0
1780.0,96,101.58,12.6975,4.944792503308378,18,3875.0,0.04910761722639696,15,671.0,0.03207795849770954,24,1429.0,0.05345013909993395,4,669.0,0.11484633971778291,6,105.0,0.17468040884315142,5,964.0,0.2311585223274246,16,2377.0,0.0750673592899616,8,68.0,0.1477012088807374,96,10158.0
1785.0,101,107.48000000000002,13.434999999999999,4.86701486519593,20,3896.0,0.041669634487737306,16,750.0,0.05482213748766134,25,1577.0,0.06471790040719867,7,706.0,0.14793310031631898,1,67.0,0.18215567194768456,6,1089.0,0.24202133278745805,15,2509.0,0.17068127392364688,11,154.0,0.11848062968039184,101,10748.0
1790.0,112,114.33000000000001,14.291250000000002,4.591837126908028,23,3994.0,0.01444120707718708,20,842.0,0.02770990628498815,28,1772.0,0.04745553856034419,8,757.0,0.08901943810683803,0,43.0,0.20899744147475224,5,1323.0,0.17871353234044648,15,2449.0,0.08613741764527053,13,253.0,0.06319034709966483,112,11433.0
1795.0,125,122.33,15.291249999999998,4.32801175028268,25,4105.0,0.0014609149445109215,25,955.0,0.06326069157716582,30,1956.0,0.06441007861873373,8,844.0,0.0789677260647179,1,12.0,0.19143250515473448,6,1656.0,0.10127340670952,15,2379.0,0.06774983914177599,15,326.0,0.019260953008459824,125,12233.0
1800.0,141,130.1,16.2625,4.052122902480238,26,4222.0,0.00013783865371284649,28,1087.0,0.026250374530112742,35,2120.0,0.005094468053094448,8,859.0,0.02027020689408794,2,11.0,0.1932041168240905,7,1993.0,0.05636004363984861,17,2309.0,0.06525808872688357,18,409.0,0.0024451404692616393,141,13010.0
1805.0,140,129.48999999999998,16.18625,3.912549908999911,25,3935.0,1.3613571034033018e-05,31,1236.0,0.004490758124221378,28,1873.0,0.040891373918279954,5,900.0,0.13988707079526336,2,60.0,0.1918592555136877,16,2297.0,0.028671550103634452,22,2278.0,0.08326378939093346,11,370.0,0.0355287022573669,140,12949.0
1810.0,115,129.85,16.23125,3.7955873170636014,25,4055.0,9.733019049266358e-07,9,847.0,0.047531075618809135,26,1761.0,0.02974643716029701,5,995.0,0.040044705633858695,0,41.0,0.08489674383959922,22,2584.0,0.02048781704290193,23,2384.0,0.07080457631978923,5,318.0,0.0933194531452905,115,12985.0
1815.0,113,129.64000000000001,16.205,3.7750986096868657,22,3995.0,0.010541447652849055,2,525.0,0.10853565712374283,25,1775.0,0.03272894602514881,7,1037.0,0.008761420121957667,1,43.0,0.05651910725963078,30,2829.0,0.005937999161676987,26,2489.0,0.03098289634347478,0,271.0,0.23089229330559455,113,12964.0
1820.0,122,129.72,16.215,3.7464847293117276,22,3843.0,0.0,2,436.0,0.11448120743821215,23,1899.0,0.05566143113239423,13,1090.0,0.0010987581909779104,2,50.0,0.056215907472293956,33,2827.0,0.004806043150283254,27,2645.0,0.03160000488998365,0,182.0,0.3279076607118871,122,12972.0
1825.0,132,134.78,16.8475,3.7699855299953144,22,3948.0,0.0,3,380.0,0.12111863687002596,21,2007.0,0.061032030886788616,14,1173.0,0.0019406980865188702,4,70.0,0.15692653351569644,37,2961.0,0.002031542498144289,31,2795.0,0.03564386660163874,0,144.0,0.5254550042011294,132,13478.0
1830.0,140,139.04,17.38,3.6661598272308353,22,4054.0,0.0,6,419.0,0.0903391609032278,21,2109.0,0.07584414142570244,15,1244.0,2.2032430635870203e-05,4,50.0,0.09888607577028395,39,3159.0,0.0016171479307817754,33,2820.0,0.02130743516205359,0,49.0,0.8297219947945492,140,13904.0
1835.0,147,143.65,17.956249999999997,3.4635187128881744,22,4164.0,0.0,8,367.0,0.09039009859934012,26,2230.0,0.08061052674368212,14,1124.0,8.53330529235934e-07,3,94.0,0.29174101692216686,41,3363.0,0.0002043287319900337,33,2974.0,0.0589110567075014,0,49.0,0.4900400157651991,147,14365.0
1840.0,155,150.12,18.765,3.037121251369612,22,4274.0,0.0,10,357.0,0.08770216854920158,29,2367.0,0.0469023591122587,14,1194.0,0.025459856221645597,3,109.0,0.1817090024793282,42,3572.0,0.001930066047939443,34,3089.0,0.04503217235233662,1,50.0,0.13221173892018695,155,15012.0
1845.0,144,148.50000000000003,18.5625,2.692916376427433,22,4384.0,0.0,11,393.0,0.09644582591186704,30,2519.0,0.05737107695564801,2,687.0,0.03458218646185783,4,93.0,0.015772475143467826,40,3467.0,0.01572592455561917,34,3254.0,0.02247016662929297,1,53.0,0.023119995084223337,144,14850.0
1850.0,150,154.92000000000002,19.365000000000002,2.599755918936721,22,4494.0,0.0,11,431.0,0.1382296670820543,33,2677.0,0.062435199243394746,3,862.0,0.08874961243268809,4,115.0,0.16822680722885178,42,3672.0,0.004810891617644162,33,3178.0,0.04924842229324621,2,63.0,0.04920085026407672,150,15492.0
1855.0,144,156.12,19.515,2.5568173951882187,17,4516.0,0.005942006268538626,12,488.0,0.08289081665622493,30,2675.0,0.08362966175458429,3,617.0,0.08223907506297348,6,143.0,0.15302955890572265,42,3882.0,4.38650601907895e-06,30,3212.0,0.025064693507128782,4,79.0,0.0010811987266158914,144,15612.0
1860.0,140,160.22000000000003,20.027500000000003,2.294748432506207,15,4522.0,0.03709739832021683,12,548.0,0.0897716892233471,32,2824.0,0.050402314320858385,2,636.0,0.07624612021432799,6,173.0,0.2668880329373207,42,4092.0,3.5436776600202765e-07,27,3128.0,0.0315023522534136,4,99.0,2.867478385202408e-06,140,16022.0
1865.0,147,163.61,20.45125,2.1596259111938862,14,4453.0,0.034668397918594135,13,610.0,0.051585381565991774,36,2941.0,0.01994807185548508,2,584.0,0.09954188898927163,6,203.0,0.03833471339139888,42,4302.0,0.0,30,3149.0,0.054183126847869086,4,119.0,0.0,147,16361.0
1870.0,148,167.45,20.93125,2.053832161878229,14,4449.0,0.056932204651797866,11,667.0,0.01727743069628228,39,3131.0,0.025334165504448915,1,625.0,0.14641439180179888,6,233.0,0.040521393790890134,42,4512.0,0.0027973092648971905,31,2989.0,0.03890388526214868,4,139.0,0.0,148,16745.0
1875.0,146,165.21,20.651249999999997,1.978535549619578,14,4301.0,0.08236128085783491,13,725.0,0.028870970068284096,38,3323.0,0.004278867365055771,1,498.0,0.2943587291395642,3,109.0,0.06091183896570365,43,4723.0,0.0,30,2683.0,0.03972642538129905,4,159.0,0.0,146,16521.0
1880.0,134,154.93,19.36625,1.9712453721265841,12,3978.0,0.07756027990036618,15,841.0,0.04286528081175547,40,3522.0,0.01922321291543659,2,309.0,0.28950279622104463,0,28.0,0.11970653549456892,37,4221.0,0.0,24,2415.0,0.02525638649933778,4,179.0,0.0,134,15493.0
1885.0,105,146.08,18.26,2.15103609133075,10,3570.0,0.09323305151253006,20,931.0,0.0006815143852201464,42,3728.0,0.01997347585906514,2,219.0,0.2290624560474911,0,0.0,0.14460391001868103,17,3720.0,0.024883286846251913,10,2241.0,0.051195834944445365,4,199.0,0.0,105,14608.0
1890.0,79,141.07,17.63375,2.6586586695868317,9,3643.0,0.11454842069459542,16,844.0,0.0411931538741567,32,3592.0,0.02877941324160067,2,378.0,0.1549662502946668,0,12.0,0.3246946692367596,7,3210.0,0.0779804319539101,9,2209.0,0.11017985388587874,4,219.0,0.0,79,14107.0
1895.0,75,134.41,16.801250000000003,3.0585976014443736,9,4064.0,0.0954228175811275,16,811.0,0.025947640960083108,34,3638.0,0.04520211577562338,2,392.0,0.21496490235161916,0,0.0,0.3972165029225613,1,2382.0,0.12030005964638388,13,2110.0,0.1456391585834647,0,44.0,0.23881449729812396,75,13441.0
1900.0,81,136.12,17.015,3.5542856222176624,10,4537.0,0.07316673928684177,16,885.0,0.026756531228189905,36,3822.0,0.0481932376690084,3,465.0,0.19081465311785625,0,0.0,0.43499721240408634,1,1976.0,0.1792276354220744,15,1923.0,0.13086418838700267,0,4.0,0.9776597248139767,81,13612.0
1905.0,90,131.79999999999998,16.475,4.117807423077307,13,4583.0,0.05564390358795731,18,973.0,0.0438340116999433,38,3946.0,0.04124534284828443,4,233.0,0.3378000341632537,0,0.0,0.39966092034831247,1,1527.0,0.20929805984001762,16,1914.0,0.1466560908515032,0,4.0,0.9433613009374129,90,13180.0
1910.0,93,137.19,17.14875,4.314786888713829,17,4648.0,0.012034954614860293,17,1019.0,0.02009233715905307,40,4282.0,0.047246145738714884,3,466.0,0.10375429112177027,0,1.0,0.3853223771039801,1,1398.0,0.27266237693375034,15,1905.0,0.08431523110166285,0,0.0,0.9011574099896361,93,13719.0
1915.0,101,142.05,17.75625,4.364686171073485,18,4724.0,0.030220769296397703,17,1106.0,0.0023811072079332044,42,4477.0,0.033547287942168394,3,614.0,0.10177392767658482,0,2.0,0.28733865348350796,2,1303.0,0.2768009051871226,19,1979.0,0.04912417902025446,0,0.0,0.8020669532379789,101,14205.0
1920.0,112,143.98,17.9975,4.214595123009113,19,4808.0,0.016959645086366434,19,1197.0,0.041449049866188414,43,4658.0,0.028166824877469052,5,750.0,0.04319620812271403,2,9.0,0.2683436016593595,2,882.0,0.27480416092134763,22,2094.0,0.05225328001682777,0,0.0,0.7356318710514875,112,14398.0
1925.0,110,144.48000000000002,18.060000000000002,4.137132755068709,17,4657.0,0.013706277601493127,17,1152.0,0.029152599922526612,35,4581.0,0.029615527516150673,11,835.0,0.019355592951393896,4,26.0,0.2589336369550714,3,897.0,0.27837091326798113,23,2300.0,0.09840699092091673,0,0.0,0.40491449570547783,110,14448.0
1930.0,122,144.39000000000001,18.04875,3.8863108481738182,14,4197.0,0.01624362405640703,17,1232.0,0.05229254038864916,39,4764.0,0.03054611572178653,20,927.0,0.0047607728746075885,6,55.0,0.18632167699702024,3,894.0,0.29272793706385003,23,2317.0,0.06714332133857487,0,53.0,0.2509170773784134,122,14439.0
1935.0,144,144.37,18.04625,3.623678537091221,15,3732.0,0.03435021654019098,19,1317.0,0.039528874864954676,43,4996.0,0.029994256487874592,25,916.0,0.0011259784869117762,10,89.0,0.13564726165994878,4,845.0,0.28311349260915025,24,2476.0,0.06377051527547371,4,66.0,0.0913769370278744,144,14437.0
1940.0,150,131.73,16.466250000000002,3.6013304696349677,14,2162.0,0.0772040824572446,21,1413.0,0.011639645660455092,46,5234.0,0.034805621732345984,28,1053.0,0.006652394366654747,7,125.0,0.18152552825831214,4,762.0,0.22589505986935932,23,2329.0,0.05294106054518822,7,95.0,0.14408446048848453,150,13173.0
1945.0,161,141.21999999999997,17.6525,3.4601172562033033,14,2226.0,0.04383125464959466,25,1522.0,0.05379918975566305,53,5491.0,0.024122837619608553,28,1193.0,1.6671868482658226e-05,8,163.0,0.15210491620485878,5,1054.0,0.1710122220071974,19,2335.0,0.074096472033709,9,138.0,0.11599759622670756,161,14122.0
1950.0,162,150.73,18.841250000000002,3.2143473445989037,13,2283.0,0.05490626431061254,26,1648.0,0.03832289640146041,54,5752.0,0.024959798207440567,25,1160.0,0.0003161331430411776,8,210.0,0.11741639243175182,5,1449.0,0.1142470065661846,20,2379.0,0.05714834688942316,11,192.0,0.11469227127124539,162,15073.0
1955.0,160,155.84,19.48,2.998446660229549,16,2360.0,0.021436740824190503,24,1258.0,0.033710735003714395,48,5990.0,0.01765102969813607,19,1229.0,0.007384166641036757,12,264.0,0.036123982821637084,7,1852.0,0.09450220906440229,23,2384.0,0.07391511976080987,11,247.0,0.03290431308257819,160,15584.0
1960.0,157,158.83,19.853749999999998,2.9282836603580993,20,2452.0,0.0058482180945863506,8,994.0,0.06629135052435413,45,6033.0,0.031076796826368304,19,1206.0,0.0400946410835246,16,334.0,0.011736278682062054,12,2075.0,0.04588658246091939,23,2474.0,0.047411217249621336,14,315.0,0.00442887817071777,157,15883.0
1965.0,162,165.29,20.661250000000003,2.906284749758199,25,2564.0,0.0015537704460037575,3,984.0,0.1022502786728047,45,6196.0,0.035816087154595506,15,1088.0,0.020565144948064436,13,387.0,0.028533564712698956,18,2301.0,0.01753146618535751,27,2619.0,0.030576648299595763,16,390.0,0.00041612010975046996,162,16529.0
1970.0,154,163.79,20.473750000000003,3.0355674691929355,26,2689.0,0.0007141654673962201,3,775.0,0.12165487307759265,35,5765.0,0.04241580781504311,11,1041.0,0.0482841833508123,10,354.0,0.07208920648105925,25,2567.0,0.016551589582455294,28,2718.0,0.03769382533248777,16,470.0,3.6061608033455446e-05,154,16379.0
1975.0,136,160.09,20.011249999999997,3.2520717274827318,21,2300.0,0.00864396554331251,4,713.0,0.13546768789650723,28,5560.0,0.04435183057570089,2,1004.0,0.05752159736822928,7,341.0,0.05474540436133935,27,2656.0,0.009077232325184717,31,2885.0,0.022623978995046465,16,550.0,2.812011882012898e-06,136,16009.0
1980.0,133,151.01,18.87625,3.5287786111335686,17,1769.0,0.04158712677490222,6,780.0,0.14834201695457935,25,5333.0,0.04761368360434288,3,649.0,0.10276932884850988,2,281.0,0.06643945223718423,33,2777.0,0.013991636939269789,31,2874.0,0.024094995639796942,16,638.0,0.06432214172946267,133,15101.0
1985.0,129,143.73000000000002,17.96625,3.922733830816681,16,1180.0,0.044370668954630654,8,775.0,0.13532393436414283,28,5235.0,0.043714213391313046,4,629.0,0.11221225998976884,0,138.0,0.16436942679982755,35,2948.0,0.003929962111340453,30,2974.0,0.06552658766757571,8,494.0,0.045200508156202676,129,14373.0
1990.0,128,142.96,17.87,4.2101902849042325,15,1051.0,0.08018073704053223,10,764.0,0.08612457780887088,31,4963.0,0.030454724225116737,4,753.0,0.13463786777312842,1,96.0,0.17139330631368094,35,3125.0,0.006012583595721738,31,3123.0,0.047159646472176284,1,421.0,0.09132666301114704,128,14296.0
1995.0,126,148.42999999999998,18.55375,4.444929312784855,15,1504.0,0.09762843308490136,14,817.0,0.09677932559749827,25,4755.0,0.0328707615378023,4,789.0,0.13811672170052053,1,70.0,0.1411536158009712,37,3307.0,0.0008435927429199692,30,3267.0,0.03318415053802374,0,334.0,0.23847574930731047,126,14843.0
2000.0,130,143.36,17.92,4.45971120388835,15,1867.0,0.04613271428832695,15,877.0,0.1019654333241753,29,4694.0,0.02325817605560646,4,579.0,0.15145575124308538,0,30.0,0.27932606426190326,36,3302.0,0.0014298817056109937,31,2861.0,0.016584515269417704,0,126.0,0.3604082696008139,130,14336.0
2005.0,123,143.54000000000002,17.942500000000003,4.4283567542733255,17,2381.0,0.10824499020675454,15,952.0,0.0282942672597641,21,4174.0,0.039604352077590416,4,591.0,0.1708478524566606,2,1.0,0.2985049609825025,37,3313.0,0.007297792701075629,27,2880.0,0.03263769569783898,0,62.0,0.5585089832897697,123,14354.0
2010.0,115,139.35,17.41875,4.232444173493781,18,2466.0,0.03882855685348873,12,988.0,0.042842551664343045,15,4015.0,0.07417157298747068,4,501.0,0.10688725591901874,2,12.0,0.2927654277030421,38,3499.0,0.0015716327507860946,26,2454.0,0.038147661943556,0,0.0,1.0,115,13935.0
2015.0,123,144.8,18.1,3.808173707184227,22,2563.0,0.0431277311648278,10,1036.0,0.054388261872991235,14,4079.0,0.07331498620979755,5,547.0,0.09103623275991014,2,39.0,0.3495793365652495,39,3691.0,0.0100369674293429,31,2525.0,0.044843686181542074,0,0.0,1.0,123,14480.0
2020.0,125,148.49,18.56125,3.203891657883159,23,2674.0,0.028942768353922687,8,1030.0,0.03294530717917407,19,4161.0,0.08580116060796382,3,674.0,0.07416615959169251,2,49.0,0.10257129138275012,40,3890.0,0.019377224602143778,30,2371.0,0.04021634924288811,0,0.0,1.0,125,14849.0
2025.0,135,152.64,19.080000000000002,2.5577038923011433,26,2794.0,0.004801854591962885,11,1070.0,0.02385655964862699,24,4146.0,0.054737551675908956,3,711.0,0.044206291934201565,2,59.0,0.30954121145700775,40,4090.0,0.004777078994496027,29,2394.0,0.045306228897310216,0,0.0,1.0,135,15264.0
2030.0,149,155.53,19.44125,2.129572154956545,30,2928.0,0.0010362061938489048,15,1135.0,0.039151577333787914,30,4287.0,0.06629599524557359,6,744.0,0.01677502169545623,2,69.0,0.2100029686856739,41,4294.0,2.029757200081907e-05,25,2096.0,0.024450343252053492,0,0.0,1.0,149,15553.0
2035.0,135,149.00000000000003,18.625,1.865796974476692,27,3028.0,0.01202393889225741,15,1034.0,0.030054210000641502,36,4450.0,0.060522855458442305,10,741.0,0.002435978056249954,2,79.0,0.20363334840390393,35,3872.0,1.9287241657948974e-06,10,1696.0,0.06669309569924392,0,0.0,1.0,135,14900.0
2040.0,107,141.35999999999999,17.67,1.9292999245001783,24,3129.0,0.016149104227170176,12,1049.0,0.06483633367681604,33,4351.0,0.04644621701014248,12,796.0,0.0003689275578079104,2,89.0,0.07082449601420455,17,3471.0,0.022748806668520367,7,1251.0,0.106513039563435,0,0.0,1.0,107,14136.0
2045.0,103,136.52,17.065,2.2415116951305136,21,2679.0,0.006172177840118919,13,1077.0,0.022532244338215116,38,4353.0,0.036498224873631246,12,856.0,1.2562413601837943e-05,2,111.0,0.2334542386198796,9,2897.0,0.055945152953365544,8,1679.0,0.16986903459403496,0,0.0,1.0,103,13652.0
2050.0,106,131.35999999999999,16.42,2.7286637006598013,20,2693.0,0.004925053392728461,16,1150.0,0.005427086434153632,43,4256.0,0.03253603584296005,12,916.0,0.01062651790921152,2,70.0,0.3285495878350112,2,2493.0,0.09698407992777301,11,1554.0,0.1516561540145557,0,4.0,0.897982352591439,106,13136.0
2055.0,107,132.37999999999997,16.5475,3.3629521430230653,19,2777.0,0.016036442620765038,15,1225.0,0.057248123683345864,43,4515.0,0.03462092343136679,12,976.0,0.011722571250877958,2,80.0,0.3085386877804964,2,2058.0,0.15086442978768502,14,1603.0,0.10262850381655224,0,4.0,0.7685107307681125,107,13238.0
2060.0,109,125.66,15.7075,3.7636629797504306,17,2678.0,0.0185343187072592,16,1304.0,0.001042625179893906,48,4553.0,0.03742822428534478,7,827.0,0.006927934385658074,2,90.0,0.30624963647873016,2,1510.0,0.2056475327269361,17,1600.0,0.06464579715101021,0,4.0,0.5952923196030189,109,12566.0
2065.0,108,125.53,15.69125,3.9426114682433653,16,2748.0,0.015325527034597244,17,1388.0,0.0,49,4493.0,0.02499121897392223,2,842.0,0.1043028547002783,1,-35.0,0.20841224977549946,2,1492.0,0.22280879922885768,20,1619.0,0.03737854829548957,1,6.0,0.44313749684129805,108,12553.0
2070.0,113,129.69999999999996,16.2125,3.9250158681325664,17,2822.0,0.006003315660307461,16,1458.0,0.040403490009828485,52,4956.0,0.01760669458280491,2,591.0,0.10553509459388509,0,0.0,0.25581695575164376,2,1368.0,0.2460340345664463,21,1758.0,0.056846553760257455,3,17.0,0.3497034018091193,113,12970.0
2075.0,114,131.31,16.41375,3.8371050262583015,22,2804.0,0.0021171017980646726,16,1538.0,0.05132324978326618,51,5165.0,0.010664318843571823,2,627.0,0.059041068357319065,0,1.0,0.3358614042341206,2,1184.0,0.28245424608669795,21,1812.0,0.07087521179718183,0,0.0,0.29628002090383865,114,13131.0
2080.0,119,136.03,17.00375,3.8114328694459787,22,2674.0,0.0322649600570631,18,1623.0,0.0473026560372776,56,5407.0,0.016641535438269996,0,683.0,0.07087311817296336,0,2.0,0.3878734361236374,2,1171.0,0.3242101651806069,21,1971.0,0.07770585325509208,0,72.0,0.3057329389340367,119,13603.0
2085.0,122,135.72,16.965,3.8338508073643798,24,2775.0,0.020974526000721094,20,1721.0,0.03011340946697851,54,5687.0,0.013135389851765688,2,358.0,0.09437667998132923,0,3.0,0.3703978510230823,2,912.0,0.3127505037270257,20,2044.0,0.06904373571957319,0,72.0,0.37650406496410777,122,13572.0
2090.0,130,140.45,17.55625,3.8287919438002986,25,2886.0,0.007072719743031739,23,1830.0,0.027853866982024852,60,6042.0,0.015242562290481789,1,470.0,0.1483508401158329,1,8.0,0.35160971642348354,2,816.0,0.3273667870279877,18,1921.0,0.06532788867492345,0,72.0,0.5212414892048854,130,14045.0
2095.0,126,141.6,17.700000000000003,3.9310192091716796,20,2486.0,0.012399477337695843,26,1954.0,0.033860357531797315,62,6338.0,0.006573989051433292,0,668.0,0.18630480240834366,0,5.0,0.31568755953019323,2,746.0,0.3625931507112662,16,1903.0,0.04361538582346272,0,60.0,0.5385979278564368,126,14160.0
2100.0,129,148.64,18.58,3.9387446480630515,18,1988.0,0.032639410117092614,32,2104.0,0.026085122371648686,63,6688.0,0.015005716839899791,0,892.0,0.10353249174745088,0,0.0,0.33606448740680717,0,1067.0,0.2651641331380306,16,2065.0,0.0678900155226388,0,60.0,0.6151270975232463,129,14864.0
2105.0,104,140.04,17.505,4.063922755861428,16,1482.0,0.05357982772794534,21,1666.0,0.02569573046302175,47,6388.0,0.016704918316658567,1,995.0,0.11478734655825114,1,4.0,0.20275943369759003,1,1394.0,0.12309597639726803,17,2015.0,0.11369341486721492,0,60.0,0.4225151013426286,104,14004.0
2110.0,96,135.87,16.98375,4.149109182512393,17,1291.0,0.051003457373851736,8,1365.0,0.08628493671237665,41,5815.0,0.044507901801088816,3,1197.0,0.09890970041805304,3,16.0,0.030575701485009522,6,1667.0,0.07171365997740965,17,2174.0,0.07171903176332693,1,62.0,0.21692490079280585,96,13587.0
2115.0,92,135.44,16.93,4.230234851664482,15,1098.0,0.0723036807745757,6,1368.0,0.098062670434639,35,5814.0,0.067326591761402,1,753.0,0.16938280884313547,5,37.0,0.0947346029693182,11,2050.0,0.05609318079968762,18,2357.0,0.052614589235755196,1,67.0,0.04461526749867496,92,13544.0
2120.0,102,135.11999999999998,16.89,4.24441648832039,14,1449.0,0.11303094680054067,6,1017.0,0.08448272580794425,30,5406.0,0.04343497092440752,1,672.0,0.14116600565959916,7,69.0,0.029616841900149942,20,2333.0,0.01885556813921366,23,2493.0,0.02273008579236653,1,73.0,0.01065261733614858,102,13512.0
2125.0,108,128.91000000000003,16.11375,4.232242067361198,14,1076.0,0.12948449406076448,9,1028.0,0.08595601811832886,25,4887.0,0.05128536626425291,1,595.0,0.08074601129211754,4,84.0,0.06799418861611646,27,2605.0,0.010127730878474904,27,2611.0,0.026251430609552467,1,5.0,0.0,108,12891.0
2130.0,115,140.54,17.5675,4.1661326163969274,15,2051.0,0.08887517197355081,15,1080.0,0.06994635345143758,21,4859.0,0.07252376307221564,1,654.0,0.045608057343784536,5,105.0,0.018044070043676648,31,2654.0,0.004976964390196371,26,2637.0,0.044937373536400003,1,14.0,0.3943361678440137,115,14054.0
2135.0,126,143.64000000000001,17.955000000000002,4.168506935944924,14,2162.0,0.06546787584015172,15,1156.0,0.061158724947037245,23,4424.0,0.09599843147362182,0,845.0,0.021445770893216937,8,142.0,0.025073263322791865,38,2854.0,0.0007059964699554221,27,2762.0,0.06051642982600322,1,19.0,0.2403562898341711,126,14364.0
2140.0,140,152.62000000000003,19.0775,3.915191621556196,17,2594.0,0.05130025931110388,17,1240.0,0.044732328609751654,23,4399.0,0.10315684584838668,6,862.0,0.004896100716535636,7,176.0,0.07022773163636453,41,3056.0,0.015158002480729741,28,2911.0,0.04289393420282397,1,24.0,0.06264043342095632,140,15262.0
2145.0,151,156.79999999999998,19.6,3.5828555477008943,21,2681.0,0.02986216955958098,15,1217.0,0.06106349276936282,22,4319.0,0.14144669484756825,12,913.0,0.0006561878602423552,7,202.0,0.09297608467392855,41,3260.0,0.00024060943410738426,32,3059.0,0.043342125713999154,1,29.0,0.007793378608066159,151,15680.0
2150.0,159,159.82000000000002,19.9775,3.1233873575486757,27,2801.0,0.019219110892085313,15,1194.0,0.0632857390527995,22,4174.0,0.12877590970846015,12,973.0,7.933210995798086e-05,6,213.0,0.1991806011822649,42,3469.0,2.2025202999202463e-05,33,3121.0,0.026349139247372866,2,37.0,0.0,159,15982.0
2155.0,153,161.14000000000001,20.1425,2.6902743530729007,25,2927.0,0.010011989957835924,16,1274.0,0.05473630246933591,20,4060.0,0.11543668235865141,12,1033.0,7.981394859173084e-06,7,250.0,0.2030486266123953,41,3549.0,1.8552577761304202e-06,30,2974.0,0.03607464612481237,2,47.0,0.0,153,16114.0
2160.0,156,166.29,20.786250000000003,2.26806374223653,32,3074.0,0.0002710718173991824,14,1321.0,0.05437887762229966,18,4164.0,0.09369669259491566,12,1095.0,0.04443051094914382,5,141.0,0.1361368600309578,41,3754.0,1.2237526788891573e-07,32,3023.0,0.018889657938926985,2,57.0,0.0,156,16629.0
2165.0,155,169.14000000000001,21.1425,1.927667028433337,32,3226.0,0.0013175686334638006,15,1316.0,0.05114171589697476,23,4283.0,0.05295342716839444,12,1155.0,0.0167155874115995,0,59.0,0.2208617877997482,41,3959.0,0.0,32,2916.0,0.046797865581611024,0,0.0,1.0,155,16914.0
2170.0,157,173.19,21.64875,1.6937073132034517,32,3465.0,0.0011780463097803998,18,1398.0,0.03394195274860832,31,4448.0,0.03279651851682764,4,879.0,0.03883676063996223,0,4.0,0.1767536648757712,41,4164.0,0.00042489377740252937,31,2961.0,0.05316142367051797,0,0.0,1.0,157,17319.0
2175.0,165,176.39000000000001,22.048750000000002,1.654821194053439,31,3336.0,0.0010201044459703032,25,1509.0,0.030676191006490217,34,4645.0,0.03814154978384876,2,795.0,0.052112966249029585,1,3.0,0.14782718644843562,42,4371.0,0.006503419990641023,30,2980.0,0.035927025452615544,0,0.0,1.0,165,17639.0
2180.0,158,177.52000000000004,22.189999999999998,1.5663762615147803,23,3180.0,0.00911780829741694,26,1640.0,0.010742857500454624,36,4846.0,0.019368939674281403,4,698.0,0.05148867403320899,3,15.0,0.09793666235496129,42,4581.0,0.01467773965145975,24,2792.0,0.031088233663835733,0,0.0,1.0,158,17752.0
2185.0,147,182.07,22.75875,1.6016389615277733,20,3097.0,0.0054629466042293755,28,1774.0,0.0021185443695836527,37,5052.0,0.022580278870500275,4,934.0,0.06470602707758484,4,31.0,0.11827054662584255,42,4791.0,0.004467614264077458,12,2552.0,0.0699918480006626,0,-24.0,0.4558602418651193,147,18207.0
2190.0,134,167.05999999999997,20.8825,1.6944541829349467,22,3193.0,0.007327483058183901,28,1914.0,0.015261562271959664,35,4525.0,0.02205093066285755,0,797.0,0.10002040244452892,1,21.0,0.07821084159922734,36,4273.0,0.0008311794421915139,12,2011.0,0.087581623892901,0,-28.0,0.4990830263184118,134,16706.0
2195.0,129,164.24999999999997,20.53125,2.06400952927466,27,3313.0,0.0020822795846993777,30,2060.0,0.005840418034826243,42,4987.0,0.020635837301216566,0,448.0,0.22319929309486772,0,6.0,0.11142133121087175,16,3744.0,0.02922496443030956,14,1895.0,0.13936904579979068,0,-28.0,0.17848245139888727,129,16425.0
